0,1,2,3,4,5,falcon-40b-lang-1_correct,falcon-40b-lang-1_choiceA_probs,falcon-40b-lang-1_choiceB_probs,falcon-40b-lang-1_choiceC_probs,falcon-40b-lang-1_choiceD_probs
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.2083,0.73,0.02852,0.03348
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.2903,0.2389,0.3079,0.1628
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.00437,0.004307,0.986,0.00556
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.8525,0.062,0.0668,0.01843
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.1609,0.1713,0.2183,0.4495
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.00682,0.9614,0.01082,0.021
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.4167,0.12366,0.1864,0.2732
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.899,0.03668,0.026,0.03842
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.00341,0.010796,0.9795,0.006298
Which of these are not legumes?,beans,peas,radishes,peanuts,C,True,0.02588,0.02798,0.8706,0.0756
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,True,0.1672,0.164,0.25,0.4187
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,True,0.0786,0.2372,0.6284,0.0557
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.0825,0.765,0.06506,0.0875
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.8086,0.1344,0.0387,0.01848
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.0317,0.2773,0.2866,0.4043
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.4888,0.1305,0.1065,0.2742
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.02783,0.458,0.28,0.234
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.04712,0.204,0.508,0.2408
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.3318,0.2576,0.1073,0.3035
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.985,0.00916,0.003117,0.002783
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.005108,0.02882,0.03223,0.934
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.9365,0.02768,0.03162,0.00425
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.014854,0.04175,0.8853,0.05804
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.769,0.06744,0.1029,0.0605
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.04074,0.1172,0.06586,0.7764
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.005848,0.005356,0.98,0.00884
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.5347,0.09186,0.07556,0.2976
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.751,0.02876,0.2108,0.009544
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.00864,0.006344,0.982,0.003265
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.3354,0.2166,0.06476,0.383
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.0355,0.845,0.0796,0.03955
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.01222,0.104,0.871,0.01278
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,True,0.1763,0.07465,0.376,0.373
In American football how many points is a touchdown worth?,two,three,six,seven,C,False,0.2214,0.4624,0.279,0.03708
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.876,0.04526,0.0616,0.01703
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.742,0.07355,0.02615,0.1583
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.0356,0.8364,0.0313,0.0968
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.0703,0.295,0.1483,0.4863
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.03047,0.02512,0.0679,0.8765
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.5537,0.2085,0.0723,0.1655
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.02122,0.0469,0.04584,0.886
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.0282,0.03168,0.014114,0.926
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.3933,0.4336,0.1575,0.01563
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.02625,0.1709,0.1306,0.6724
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.214,0.1844,0.1488,0.453
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.02211,0.05475,0.04056,0.883
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.02396,0.9175,0.03088,0.02759
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.11804,0.178,0.267,0.437
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.09406,0.0656,0.05917,0.7812
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.05917,0.0931,0.04034,0.8076
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.19,0.583,0.1764,0.05072
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.03555,0.9463,0.010185,0.00815
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.2106,0.7666,0.01625,0.00657
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.09985,0.636,0.1686,0.09534
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.9653,0.01761,0.01151,0.00543
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.1061,0.0284,0.04068,0.8247
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.01146,0.962,0.00993,0.01682
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.784,0.0833,0.04584,0.0865
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.01014,0.9272,0.01172,0.0509
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.00858,0.01814,0.01413,0.959
How many states were in the Confederate States of America?,11,13,16,22,A,True,0.3804,0.2484,0.2404,0.1309
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.9907,0.003313,0.00361,0.002285
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.1724,0.0647,0.715,0.04816
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.6006,0.1103,0.0977,0.1913
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.0493,0.8403,0.02255,0.0879
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.00779,0.03027,0.02623,0.9355
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.627,0.1648,0.017,0.1912
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.3408,0.1714,0.09424,0.3938
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.3213,0.0965,0.4675,0.11456
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.02448,0.9453,0.02171,0.00832
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.0679,0.0199,0.01828,0.894
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.3552,0.613,0.01793,0.01418
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.01131,0.01817,0.954,0.01639
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.034,0.05774,0.6836,0.2249
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.1772,0.1444,0.2139,0.4644
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.828,0.12115,0.03702,0.013725
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.003143,0.0272,0.848,0.12177
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.3389,0.3284,0.2422,0.0905
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.805,0.05414,0.1372,0.003624
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.001745,0.001617,0.9937,0.003225
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.00895,0.014336,0.892,0.0846
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.603,0.1094,0.1472,0.1405
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.985,0.00821,0.003202,0.003767
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.2463,0.3613,0.2705,0.12195
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.6733,0.1367,0.0823,0.1078
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.0756,0.755,0.0652,0.1042
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.1624,0.1935,0.1263,0.5176
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,True,0.4211,0.4219,0.1169,0.0401
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.683,0.2761,0.01241,0.02841
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.07697,0.7437,0.1702,0.00915
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.9707,0.01962,0.00469,0.005
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.959,0.02689,0.00861,0.00535
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.005894,0.02963,0.01393,0.9507
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.465,0.1213,0.1539,0.2598
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.9897,0.00593,0.002546,0.001654
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.02016,0.967,0.008484,0.00465
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.02682,0.937,0.01825,0.0177
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,True,0.06665,0.2998,0.09503,0.5386
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.0325,0.9385,0.014305,0.0147
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.0305,0.1342,0.01958,0.816
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,True,0.1222,0.12317,0.548,0.207
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.01053,0.01765,0.883,0.08905
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.04068,0.591,0.10345,0.2651
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.4114,0.1721,0.12256,0.294
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.0731,0.03882,0.07086,0.8174
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.002977,0.01999,0.01213,0.965
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.831,0.07166,0.058,0.03928
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.7993,0.04373,0.0424,0.11475
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.909,0.0655,0.01534,0.00986
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,False,0.4985,0.2527,0.1777,0.0712
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.547,0.02054,0.1164,0.3164
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.1272,0.663,0.1525,0.0571
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.02072,0.05396,0.7563,0.1688
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.0695,0.1649,0.277,0.4883
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.1981,0.1655,0.1741,0.4624
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.1588,0.3335,0.17,0.3376
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.006023,0.9873,0.003813,0.002747
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,True,0.0688,0.2029,0.02005,0.7085
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.0202,0.907,0.03287,0.03986
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.05994,0.03035,0.0271,0.883
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.05692,0.174,0.453,0.3162
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.3877,0.2969,0.2169,0.09863
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.03882,0.01955,0.892,0.04974
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.5127,0.2734,0.07477,0.1389
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.1953,0.3606,0.2112,0.2329
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,True,0.038,0.014465,0.9443,0.003342
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.04016,0.0589,0.05066,0.85
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.401,0.0975,0.39,0.11176
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.591,0.3472,0.0438,0.01822
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.2118,0.719,0.01174,0.057
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.2136,0.7373,0.03065,0.01855
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.4521,0.2086,0.155,0.1841
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,True,0.3599,0.1802,0.12195,0.3381
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.919,0.03375,0.02876,0.01846
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.943,0.0342,0.00801,0.01506
A flashing red traffic light signifies that a driver should do what?,stop,speed up,proceed with caution,honk the horn,A,False,0.338,0.04028,0.6025,0.01955
Which composer was famous for writing approximately 600 lieder?,Schubert,Beethoven,Liszt,Mozart,A,True,0.983,0.00956,0.004185,0.003336
"Students in a fourth-grade science class are learning about processes that change Earth's surface. Which of the following is the best example of an agent that gradually shapes Earth's surface by taking bits of rock, soil, and other substances away from their original locations and depositing them in other locations?",Fire,Lightning,Water,Sunlight,C,True,0.2642,0.08264,0.5605,0.09265
What country does Bordeaux wine come from?,France,Spain,Australia,United States,A,True,0.9243,0.05307,0.014534,0.00801
What is the loudest animal on earth?,African elephant,sperm whale,blue whale,Indian elephant,C,False,0.03125,0.924,0.03677,0.008125
Which of these household pets should be vaccinated for parvovirus?,hamster,cat,dog,bird,C,True,0.01773,0.03455,0.9165,0.03098
Which color is not considered to be one of the primary colors of light?,red,yellow,green,blue,B,False,0.03029,0.2002,0.1553,0.6143
If someone has cataracts what part of their body might need an operation?,ear,hand,eye,knee,C,True,0.001907,0.003307,0.9917,0.002983
"""I counted seven ministers all preaching at once . . . . Some of the people were singing, others praying, some crying for mercy in the most piteous accents."" The quotation above describes group participation in an event that was most characteristic of which of the following?",A meeting of the Pennsylvania Quakers during the time of the Revolution,A frontier camp meeting of the Second Great Awakening during the early nineteenth century,A presentation to a Chautauqua Assembly during the late nineteenth century,A convention of the Women's Christian Temperance Union during the late nineteenth century,B,True,0.1065,0.742,0.08795,0.0631
In baseball how many balls make a walk?,one,two,three,four,D,False,0.1768,0.4658,0.146,0.2115
What term describes a tribe that has no set homeland and wanders from place to place?,Nomadic,Pedantic,Schematic,Cathartic,A,True,0.9663,0.015594,0.008575,0.0094
What is the official language of The Netherlands?,Danish,Swedish,German,Dutch,D,True,0.007053,0.02081,0.01159,0.9604
Which of these foods is not traditionally considered kosher?,citrus fruits,barley,chicken,shellfish,D,True,0.02113,0.1192,0.10315,0.7563
The use of inexpensive labor in Asian countries by footwear companies based in the United States and Europe is an example of which of the following?,Primary economic activity,Global division of labor,Intervening opportunity,Global-local continuum,B,True,0.01968,0.9478,0.01686,0.01578
Which one of the following instruments is used to measure humidity?,anemometer,ammeter,hygrometer,barometer,C,True,0.005222,0.00836,0.9795,0.006905
"Jacques, Hedwig, and Reyes want to form a business entity through which they can raise capital by selling equity shares to the public. Which of the following business structures should they adopt?",LLC,PC,Corporation,LLP,C,True,0.0354,0.03186,0.9062,0.0263
In the Arthurian legend who is married to Guinevere?,Merlin,King Arthur,Lancelot,Camelot,B,False,0.1022,0.2788,0.561,0.05798
What does the 'ROM' in CD-ROM stand for?,Really Obscure Memory,Run-Other Memory,Random Object Memory,Read-Only Memory,D,True,0.003027,0.004112,0.002096,0.9907
In the card game blackjack how much are a queen and a king worth-together?,11,15,20,21,C,False,0.1065,0.328,0.05353,0.512
Which of these performers made her film debut in Spike Lee's 'Dothe Right Thing'?,Jennifer Lopez,Rosie Perez,Paula Abdul,Tisha Campbell,B,True,0.1736,0.7676,0.02739,0.0316
"A farmer buys a new tractor for $40,000 and expects to use it for 20 years, after which the tractor will have a salvage value of $10,000. What is the straight-line depreciation that can be taken for the first year of ownership?",1500,1667,2000,2250,A,True,0.574,0.208,0.0629,0.1545
In which kind of geometry is the sum of the angles inside a triangle exactly equal to 180 degrees?,elliptical,euclidean,hyperbolic,linear,B,True,0.11615,0.7944,0.03976,0.04944
Which of the following short-run costs always increases as output increases?,Average total cost,Marginal cost,Total fixed cost,Total variable cost,D,False,0.1571,0.519,0.1214,0.2025
"The book announced an insane world of dehumanization through terror in which the individual was systematically obliterated by an all-powerful elite. Its key phrases—Big Brother, doublethink, Newspeak, the Ministry of Peace (devoted to war), the Ministry of Truth (devoted to lies), the Ministry of Love (devoted to torture)—burned their way at once into the modern consciousness. The passage above discusses",E.M. Forster's A Passage to India,Thomas Pynchon's V.,George Orwell's 1984,Flannery O'Connor's The Violent Bear It Away,C,True,0.011444,0.02495,0.945,0.01883
What is the capital of New Zealand?,Sydney,Wellington,Auckland,Melbourne,B,True,0.02283,0.9243,0.02681,0.02618
What popular toy is featured in the film 'The Hudsucker Proxy'?,Beanie Babies,Hula Hoop,Lincoln Logs,Lite Brite,B,False,0.2151,0.15,0.2935,0.3416
What is the most popular month for weddings in America?,January,May,August,November,C,False,0.02634,0.7593,0.1748,0.0396
Which of the Three Stooges was not related to the others?,Moe,Larry,Curly,Shemp,B,False,0.0241,0.1107,0.066,0.7993
What is the name for the thin board used to mix colors while painting?,pestle,easel,shoe,palette,D,True,0.00497,0.00739,0.00463,0.983
Which of these foods could you catch at sea?,shallot,stollen,scallop,scone,C,True,0.00953,0.006386,0.9795,0.004406
If a ring has the number 925 stamped into it it is most likely made of what material?,platinum,gold,steel,silver,D,True,0.0442,0.04324,0.02869,0.884
Which of the following questions can a student ask to best determine whether an author is using the persuasive technique of pathos in a passage?,Does the author use tone and style to convey authority on the subject to the audience?,Does the author use credible and reliable sources to convince the audience of the argument?,Does the author use facts and sound reasoning to substantiate claims made to the audience?,Does the author use personal connections and stories to appeal to the audience's emotions?,D,True,0.0972,0.03418,0.03882,0.8296
During which war did US troops fight the Battle of New Orleans?,American Revolution,Civil War,Mexican War,War of 1812,D,True,0.008446,0.00771,0.0178,0.966
What animal is used to make lard?,pig,cow,snake,chicken,A,True,0.953,0.03616,0.00563,0.005146
"If the permeability of subsoil is rapid, the subsoil texture is most likely classified as",coarse,medium,fine,silty,A,True,0.5186,0.1486,0.1148,0.2179
