Input,Pred,Gold
"Write a sentence with [LABELS_CHOICE] sentiment: the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: even in its most tedious scenes , russian ark is mesmerizing . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: oh come on . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: yes , dull . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the characters are interesting and often very creatively constructed from figure to backstory . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: reggio 's continual visual barrage is absorbing as well as thought-provoking . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the problem with this film is that it lacks focus . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: a by-the-numbers patient/doctor pic that covers all the usual ground .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: it 's a stunning lyrical work of considerable force and truth . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: funny but perilously slight . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ( e ) ventually , every idea in this film is flushed down the latrine of heroism . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's dumb , but more importantly , it 's just not scary . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: detox is ultimately a pointless endeavor . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: an exquisitely crafted and acted tale . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: this is so bad . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's about following your dreams , no matter what your parents think . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: a sequel that 's much too big for its britches . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: the film is powerful , accessible and funny . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: and that 's a big part of why we go to the movies . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: crackerjack entertainment -- nonstop romance , music , suspense and action . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: plays like a volatile and overlong w magazine fashion spread . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: michael gerbosi 's script is economically packed with telling scenes . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: moretti 's compelling anatomy of grief and the difficult process of adapting to loss . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: a romantic comedy enriched by a sharp eye for manners and mores . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: rare birds has more than enough charm to make it memorable . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: it 's a bit disappointing that it only manages to be decent instead of dead brilliant . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: it has all the excitement of eating oatmeal . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: it haunts , horrifies , startles and fascinates ; it is impossible to look away . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: ( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: `` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: i just loved every minute of this film . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a quiet , pure , elliptical film .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: do not see this film . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: binoche makes it interesting trying to find out . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: the most compelling wiseman epic of recent years . .,0,1
Write a sentence with [LABELS_CHOICE] sentiment: there 's no emotional pulse to solaris . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: a coarse and stupid gross-out . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: ... nothing scary here except for some awful acting and lame special effects . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: it treats women like idiots . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: but it 's too long and too convoluted and it ends in a muddle . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: if the first men in black was money , the second is small change . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: do n't be fooled by the impressive cast list - eye see you is pure junk . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: scorsese does n't give us a character worth giving a damn about . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: does little more than play an innocuous game of fill-in - the-blanks with a tragic past . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: one of those energetic surprises , an original that pleases almost everyone who sees it . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: the film 's tone and pacing are off almost from the get-go . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: lovely and poignant . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: a broad , melodramatic estrogen opera that 's pretty toxic in its own right . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: ( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: though only 60 minutes long , the film is packed with information and impressions . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: just not campy enough .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: it 's just filler . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: director uwe boll and the actors provide scant reason to care in this crude '70s throwback . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: ... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: if your taste runs to ` difficult ' films you absolutely ca n't miss it . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: i got a headache watching this meaningless downer . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: big fat waste of time . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: fancy a real downer ? .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: instead , he shows them the respect they are due . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: puts a human face on a land most westerners are unfamiliar with . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: makes for a pretty unpleasant viewing experience . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: ahhhh ... revenge is sweet ! .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: like you could n't smell this turkey rotting from miles away . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: the performances take the movie to a higher level . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: ... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: against all odds in heaven and hell , it creeped me out just fine . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: an unclassifiably awful study in self - and audience-abuse . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . .,1,1
"Write a sentence with [LABELS_CHOICE] sentiment: it is amusing , and that 's all it needs to be . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: challenging , intermittently engrossing and unflaggingly creative . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: for the most part stevens glides through on some solid performances and witty dialogue . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: this flick is about as cool and crowd-pleasing as a documentary can get . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: nervous breakdowns are not entertaining . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: excessive , profane , packed with cartoonish violence and comic-strip characters . .",1,0
Write a sentence with [LABELS_CHOICE] sentiment: a taut psychological thriller that does n't waste a moment of its two-hour running time . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: burns never really harnesses to full effect the energetic cast . .,1,0
Write a sentence with [LABELS_CHOICE] sentiment: just embarrassment and a vague sense of shame . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: still , as a visual treat , the film is almost unsurpassed . .",0,1
"Write a sentence with [LABELS_CHOICE] sentiment: harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: or emptying rat traps . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the piquant story needs more dramatic meat on its bones . .,0,0
Write a sentence with [LABELS_CHOICE] sentiment: my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . .,1,1
Write a sentence with [LABELS_CHOICE] sentiment: indifferently implausible popcorn programmer of a movie . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: an important movie , a reminder of the power of film to move us and to make us examine our values . .",1,1
Write a sentence with [LABELS_CHOICE] sentiment: the magic of the film lies not in the mysterious spring but in the richness of its performances . .,0,1
"Write a sentence with [LABELS_CHOICE] sentiment: this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: the jabs it employs are short , carefully placed and dead-center . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . .",1,1
"Write a sentence with [LABELS_CHOICE] sentiment: the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . .",1,0
"Write a sentence with [LABELS_CHOICE] sentiment: the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . .",0,0
Write a sentence with [LABELS_CHOICE] sentiment: too much of the humor falls flat . .,0,0
"Write a sentence with [LABELS_CHOICE] sentiment: further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . .",0,1
Write a sentence with [LABELS_CHOICE] sentiment: the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . .,1,0
"Write a sentence with [LABELS_CHOICE] sentiment: too slow , too long and too little happens . .",0,0
"Write a sentence with [LABELS_CHOICE] sentiment: due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . .",1,0
