Input,Pred,Gold
"Anak itu mengisi acara Festival Seni Budaya Bandung.

select the most plausible effect:
 - Anak itu mengisi dengan memerankan Ondel-Ondel.
 - Anak itu mengisi dengan memainkan Angklung.

[LABELS_CHOICE]",1,1
"Pegawai PNS sedang beristirahat.

select the most plausible effect:
 - Pegawai itu bermain Lompat Tali.
 - Pegawai itu bermain ZUMA.

[LABELS_CHOICE]",1,1
"Ayam itu berkokok.

select the most plausible effect:
 - Pasar Tradisional buka jam dagang.
 - Indomaret buka jam dagang.

[LABELS_CHOICE]",1,0
"Orang itu butuh kehangatan di badan.

select the most plausible effect:
 - Orang itu melumuri badannya dengan lifebouy.
 - Orang itu melumuri badannya dengan Vix.

[LABELS_CHOICE]",1,1
"Bos perusahaan itu kebakaran Jenggot.

select the most plausible cause:
 - Perusahaan itu naik daun.
 - Perusahaan itu pailit.

[LABELS_CHOICE]",0,1
"Anak itu melakukan apel pagi.

select the most plausible cause:
 - Apel pagi dilakukan karena budaya sarapan bersama dengan buah Apel.
 - Apel pagi dilakukan untuk menghormati kemerdekaan Indonesia.

[LABELS_CHOICE]",0,1
"Berita itu digoreng di media sosial.

select the most plausible cause:
 - Perusahaan AI di Indonesia merekrut seorang PHD dari luar negeri.
 - Perusahaan AI ternama di Indonesia melakukan pemecatan massal.

[LABELS_CHOICE]",1,1
"Orang itu masih hijau di dunia karir.

select the most plausible cause:
 - Orang itu badannya berwarna hijau.
 - Orang itu baru lulus kuliah.

[LABELS_CHOICE]",1,1
"Professor itu viral di Indonesia.

select the most plausible cause:
 - Professor itu terkena skandal perceraian.
 - Professor itu publikasi paper di konferensi internasional.

[LABELS_CHOICE]",0,0
"Orang itu keras kepala.

select the most plausible effect:
 - Orang itu susah diajak kerjasama.
 - Orang itu bisa bertengkar dengan kepalanya.

[LABELS_CHOICE]",0,0
"Anak itu sangat aneh gerak-geriknya.

select the most plausible effect:
 - Anak itu menjadi kuda hitam tetangga.
 - Anak itu menjadi buah bibir tetangga.

[LABELS_CHOICE]",1,1
"Kita berdua memilih untuk empat mata.

select the most plausible effect:
 - Mereka membeli kacamata.
 - Mereka menuju ke tempat yang enak untuk berdiskusi.

[LABELS_CHOICE]",0,1
"Karyawan itu ingin mendapatkan promosi.

select the most plausible effect:
 - Karyawan itu cari muka ke pemimpinnya.
 - Karyawan itu rendah hati ke pemimpinnya.

[LABELS_CHOICE]",0,0
"Pria itu berhidung belang.

select the most plausible effect:
 - Pria itu disukai wanita.
 - Pria itu dibenci wanita.

[LABELS_CHOICE]",0,1
"Banyak orang segan membeli rumah tersebut.

select the most plausible cause:
 - Rumah itu dikenal sebagai rumah tusuk sate.
 - Posisi rumah tersebut menghadap utara.

[LABELS_CHOICE]",0,0
"mereka berjanji untuk bertemu sebelum magrib.

select the most plausible cause:
 - mereka bertemu pukul 19.00.
 - mereka bertemu pukul 17.00.

[LABELS_CHOICE]",0,1
"Dia membuat lontong.

select the most plausible cause:
 - Dia memiliki daun kelapa muda.
 - Dia memiliki daun pisang.

[LABELS_CHOICE]",0,1
"Di depan rumahnya terpasang bedera kuning.

select the most plausible cause:
 - Ada keluarganya yang berulang tahun.
 - Ada keluarganya yang meninggal.

[LABELS_CHOICE]",1,1
"Di depan gedung itu, terpasang janur kuning yang melengkung.

select the most plausible cause:
 - Ada acara pernikahan di gedung itu.
 - Ada acara ulang tahun di gedung itu.

[LABELS_CHOICE]",0,0
"Dia nyeker di pasar.

select the most plausible cause:
 - Ia membeli ceker di pasar.
 - Sandal yang ia pakai rusak.

[LABELS_CHOICE]",0,1
"Kemarin malam, ia baru selesai jaga lilin.

select the most plausible cause:
 - ia adalah orang yang taat beribadah.
 - ia percaya dengan ilmu hitam.

[LABELS_CHOICE]",0,1
"Nama belakangnya adalah Hutabarat.

select the most plausible cause:
 - Ia adalah orang Batak.
 - Ia adalah orang Minang.

[LABELS_CHOICE]",0,0
"Wanita berhijab itu baru saja meninggal.

select the most plausible effect:
 - Jasad wanita itu akan dimakamkan.
 - Jasad wanita itu akan dibakar.

[LABELS_CHOICE]",0,0
"laki-laki itu dikenal sebagai buaya darat.

select the most plausible cause:
 - laki-laki itu adalah orang yang setia.
 - laki-laki itu suka selingkuh.

[LABELS_CHOICE]",1,1
"Dia dikenal sebagai orang yang ngaret.

select the most plausible cause:
 - Dia suka bermain karet.
 - Dia suka datang telat.

[LABELS_CHOICE]",0,1
"Wanita itu sedang datang bulan.

select the most plausible cause:
 - Wanita itu pulang istirahat di rumah.
 - Wanita itu pergi beribadah ke pura.

[LABELS_CHOICE]",0,0
"Ia memakai masker.

select the most plausible cause:
 - Ia akan mengendarai motor di kota.
 - Ia ingin terlihat gaul .

[LABELS_CHOICE]",1,0
"Ia berusaha menjadi orang yang tidak serakah.

select the most plausible cause:
 - Ia mengamalkan pesan moral Sang Kuriang.
 - Ia mengamalkan pesan moral bawang merah bawang putih.

[LABELS_CHOICE]",0,1
"Namanya keluar di arisan.

select the most plausible effect:
 - Ia pergi makan mewah.
 - Ia diawasi pegawai pajak.

[LABELS_CHOICE]",1,0
"Banyak orang mulai flu saat ini.

select the most plausible cause:
 - Banyak orang berjemur di pantai pada siang hari.
 - Sekarang memasuki musim pancaroba.

[LABELS_CHOICE]",1,1
"Mereka ingin bermain cangkulan.

select the most plausible effect:
 - Mereka pergi ke sawah.
 - Mereka mengambil kartu.

[LABELS_CHOICE]",0,1
"Petani mulai menanam padi.

select the most plausible cause:
 - Sekarang memasuki musim hujan.
 - Sekarang memasuki musim kemarau.

[LABELS_CHOICE]",0,0
"Ia mengikuti remedial.

select the most plausible cause:
 - Ia ingin mengerjakan tugas kelompok.
 - Ia tidak lulus ujian.

[LABELS_CHOICE]",1,1
"Polisi menutup jalan di kawasan tersebut.

select the most plausible cause:
 - Terdapat aksi unjuk rasa di kawasan tersebut.
 - Kawasan tersebut sedang hujan.

[LABELS_CHOICE]",0,0
"Mereka mencium bau melati di koridor sekolah sore itu.

select the most plausible effect:
 - Mereka fokus belajar hingga malam.
 - Mereka bergegas pulang karena takut.

[LABELS_CHOICE]",1,1
"Dia merasa masuk angin.

select the most plausible effect:
 - Dia membuka jendela untuk meperbaiki sirkulasi udara.
 - Dia meminta tolong untuk kerokan.

[LABELS_CHOICE]",0,1
"Lembaga pemerintah dipenuhi dengan tikus berdasi.

select the most plausible effect:
 - Masyarakat mengeluhkan kinerja pemerintah.
 - Masyarakat gemar mengirim pestisida kepada pemerintah.

[LABELS_CHOICE]",1,0
"sekelompok pria keluar gedung pada Jumat siang.

select the most plausible effect:
 - mereka pergi ke masjid.
 - Mereka pulang ke rumah.

[LABELS_CHOICE]",1,0
"Kristian hendak beribadah pada hari minggu.

select the most plausible effect:
 - Kristian pergi ke mushola.
 - Kristian pergi ke gereja.

[LABELS_CHOICE]",1,1
"Ia tidak mau menjadi Malin Kundang.

select the most plausible effect:
 - Ia berbakti kepada orang tua.
 - Ia belajar dengan giat.

[LABELS_CHOICE]",0,0
"BMKG mengumumkan Merapi siaga 4.

select the most plausible effect:
 - Masyarakat diperbolehkan kembali ke rumah.
 - Masyarakat bergegas mengungsi.

[LABELS_CHOICE]",0,1
"Hari ini akan diadakan apel pagi.

select the most plausible effect:
 - Mereka membawa keranjang buah.
 - Mereka memakai dasi dan topi.

[LABELS_CHOICE]",1,1
"Rumah makan itu menyajikan makanan dengan air koborkan.

select the most plausible effect:
 - Mereka marah-marah ke pemilik rumah makan.
 - Mereka makan dengan tangan.

[LABELS_CHOICE]",0,1
"Hari ini tanggal tujuh belas Agustus.

select the most plausible effect:
 - Para murid pergi ke sekolah untuk menghadiri upacara.
 - Para murid pergi ke sekolah untuk belajar.

[LABELS_CHOICE]",0,0
"Pasangan itu baru saja melahirkan seorang bayi.

select the most plausible effect:
 - Sang ayah menguburkan ari-ari.
 - Sang ibu mandi kembang tujuh rupa.

[LABELS_CHOICE]",1,0
"Ia pergi mudik ke kampung halaman.

select the most plausible effect:
 - Ia bertemu kepala desa.
 - Ia bertemu sanak saudaranya.

[LABELS_CHOICE]",0,1
"Ia pulang dengan penuh keringat.

select the most plausible effect:
 - Ia bergegas mandi.
 - Ia bergegas mencuci pakaian.

[LABELS_CHOICE]",0,0
"Terdapat banyak nilai merah di rapot nya.

select the most plausible effect:
 - Orangtuanya menyuruh ia belajar lebih giat.
 - Orangtuanya mengajak ia jalan-jalan liburan.

[LABELS_CHOICE]",1,0
"Mereka akan mendaftarkan pernikahannya.

select the most plausible effect:
 - Mereka pergi ke DPR.
 - Mereka pergi ke KUA.

[LABELS_CHOICE]",0,1
"Ia pergi berlibur.

select the most plausible cause:
 - Sekarang memasuki musim panas.
 - Hari ini tanggal merah.

[LABELS_CHOICE]",0,1
"Ia melihat polisi tidur.

select the most plausible effect:
 - Ia memelankan laju kendaraan.
 - Ia membangunkan polisi.

[LABELS_CHOICE]",0,0
"Kepala desa membuat jadwal siskamling.

select the most plausible effect:
 - Mereka menyelenggarakan perlombaan di siang hari.
 - Mereka menjaga keamanan di malam hari.

[LABELS_CHOICE]",1,1
"Adik tidak ingin nasinya menangis.

select the most plausible effect:
 - Adik tidak makan nasi.
 - Adik menghabiskan makanannya.

[LABELS_CHOICE]",0,1
"Mereka merayakan lebaran.

select the most plausible effect:
 - Mereka shalat dan mengunjungi keluarga.
 - Mereka berjalan-jalan ke luar negeri.

[LABELS_CHOICE]",1,0
"Ibu menyalakan keran dan selang.

select the most plausible cause:
 - Ibu akan mencuci pakaian.
 - Ibu akan menyiram tanaman.

[LABELS_CHOICE]",0,1
"Mereka merayakan tahun baru dua jam lebih cepat dariku.

select the most plausible cause:
 - Mereka tinggal di Jakarta dan aku tinggal di Bali.
 - Mereka tinggal di Papua dan aku tinggal di Medan.

[LABELS_CHOICE]",0,1
"Hari ini ia pergi ke sekolah menggunakan seragam berwarna coklat.

select the most plausible cause:
 - Hari ini adalah Hari Pancasila.
 - Hari ini ada kegiatan pramuka.

[LABELS_CHOICE]",0,1
"Dia memakai seragam merah putih.

select the most plausible cause:
 - Dia adalah murid SD.
 - Dia adalah seorang TNI.

[LABELS_CHOICE]",1,0
"Ia memesan taxi untuk pergi ke Soekarno-Hatta.

select the most plausible cause:
 - Ia akan naik pesawat.
 - Ia akan bertemu presiden.

[LABELS_CHOICE]",0,0
"Ia mengeluarkan uang kertas berwarna pink.

select the most plausible cause:
 - Ia memesan makanan seharga seratus ribu rupiah.
 - Ia membeli gorengan seharga seribu rupiah.

[LABELS_CHOICE]",0,0
"Ayah membeli bidet baru.

select the most plausible cause:
 - Ayah akan merenovasi toilet.
 - Ayah akan merenovasi dapur.

[LABELS_CHOICE]",0,0
"Mereka membeli kelereng.

select the most plausible cause:
 - Mereka akan bermain gundu.
 - Mereka akan bermain congklak.

[LABELS_CHOICE]",0,0
"Mereka membeli karet gelang.

select the most plausible cause:
 - Mereka ingin bermain lompat tali.
 - Mereka ingin bermain gasing.

[LABELS_CHOICE]",0,0
"Ia akan membuat sate bakar.

select the most plausible cause:
 - Ia memanaskan oven.
 - Ia mengambil arang dan pemanggang.

[LABELS_CHOICE]",0,1
"Ia berfoto di depan monumen hiu dan buaya.

select the most plausible cause:
 - Ia berwisata ke Surabaya.
 - Ia berwisata ke Manado.

[LABELS_CHOICE]",0,0
"Dia ingin makan manis.

select the most plausible cause:
 - Dia membeli klepon.
 - Dia membeli rempeyek.

[LABELS_CHOICE]",0,0
"Dia ingin makan babi panggang.

select the most plausible cause:
 - Dia pergi ke restoran lapo batak.
 - Dia pergi ke rumah makan padang.

[LABELS_CHOICE]",0,0
"Banyak mobil dengan plat B memenuhi jalanan Bogor.

select the most plausible cause:
 - Penduduk Bogor sedang berjalan-jalan di akhir pekan.
 - Banyak orang Jakarta pergi berlibur ke Bogor.

[LABELS_CHOICE]",1,1
"Ia pergi menggunakan kendaraan beroda tiga.

select the most plausible cause:
 - Ia menaiki ojek.
 - Ia menaiki bajaj.

[LABELS_CHOICE]",0,1
"Ia membeli tempe.

select the most plausible cause:
 - Ia mencari sumber protein murah.
 - Ia mencari sumber karbohidrat murah.

[LABELS_CHOICE]",0,0
"Ia memesan gado-gado.

select the most plausible cause:
 - Ia suka makan daging sapi.
 - Ia suka makan sayur.

[LABELS_CHOICE]",0,1
"Ia pergi ke Semeru.

select the most plausible cause:
 - Ia ingin berenang di laut.
 - Ia ingin mendaki gunung.

[LABELS_CHOICE]",0,1
"Ia membeli sekoteng.

select the most plausible cause:
 - Siang ini cuaca sangat panas.
 - Malam ini udara terasa dingin.

[LABELS_CHOICE]",0,1
"BJ Habibi adalah idolanya.

select the most plausible effect:
 - Ia mencari beasiswa ke German.
 - Ia mencari kerja ke Singapura.

[LABELS_CHOICE]",0,0
"Langit-langit rumah terlihat sangat berdebu.

select the most plausible effect:
 - Ia mengambil kemoceng.
 - Ia mengambil sapu lidi.

[LABELS_CHOICE]",0,0
"Ayah memiliki kakaktua.

select the most plausible effect:
 - Ayah memberi makan burung peliharaanya setiap pagi.
 - Ayah membawa kakak mengungjungi doktor.

[LABELS_CHOICE]",0,0
"Bank itu memberi bunga yang tinggi.

select the most plausible effect:
 - Ia membeli vas baru.
 - Uang di tabungannya bertambah.

[LABELS_CHOICE]",0,1
"Setiap akhir pekan, kakak bekerja sebagai tukang ojek.

select the most plausible effect:
 - Kakak mendorong gerobak untuk menjual makanan.
 - Kaka mengeluarkan motornya dari garasi.

[LABELS_CHOICE]",1,1
"Ia ingin mengikuti jejak Susi Susanti.

select the most plausible effect:
 - Ia berlatih dengan giat menggunakan raket dan kok.
 - Ia pergi ke kolam renang setiap hari.

[LABELS_CHOICE]",0,0
"Ia masuk ke gang buntu.

select the most plausible effect:
 - Ia terus berjalan hingga menemukan jalan besar.
 - Ia putar arah untuk keluar.

[LABELS_CHOICE]",0,1
"Ia ingin mendaki Gunung Bromo.

select the most plausible effect:
 - Ia pergi ke Kota Lampung.
 - Ia pergi ke Kota Surabaya.

[LABELS_CHOICE]",0,1
"Dia memesan menu internet di warkop.

select the most plausible effect:
 - Dia minum kopi.
 - Dia makan mie.

[LABELS_CHOICE]",0,1
"Perilaku orang tersebut seperti anjing.

select the most plausible effect:
 - banyak orang yang suka dengannya.
 - banyak orang yang tidak suka dengannya.

[LABELS_CHOICE]",0,1
"Pagi ini, ia memakai pakaian putih abu-abu.

select the most plausible effect:
 - Ia pergi ke Mall.
 - Ia pergi ke SMA.

[LABELS_CHOICE]",0,1
"Ia akan memasak ketupat.

select the most plausible effect:
 - Ia membeli daun pisang dan kentang.
 - Ia membeli daun kelapa dan beras.

[LABELS_CHOICE]",0,1
"Mereka pakai obat anti nyamuk.

select the most plausible cause:
 - Mereka pergi ke sungai di siang hari.
 - Mereka pergi ke kebun di malam hari.

[LABELS_CHOICE]",0,1
"Ia ingin melihat terumbu karang.

select the most plausible effect:
 - Ia pergi ke berenang ke pantai.
 - Ia pergi belanja ke supermarket.

[LABELS_CHOICE]",0,0
"Ia kecopetan.

select the most plausible effect:
 - Ia mendapat bunga.
 - Barangnya hilang.

[LABELS_CHOICE]",0,1
"Ia ingin melihat padi.

select the most plausible effect:
 - Ia pergi ke sawah.
 - Ia pergi ke kebun.

[LABELS_CHOICE]",0,0
"Ia ingin melihat kuda.

select the most plausible effect:
 - Ia menaiki becak.
 - Ia menaiki delman.

[LABELS_CHOICE]",1,1
"Ia ingin berenang di laut.

select the most plausible effect:
 - Ia pergi ke Taman Nasional Kelimutu.
 - Ia pergi ke Taman Nasional Bunaken.

[LABELS_CHOICE]",0,1
"Mereka akan memasak rawon.

select the most plausible effect:
 - Mereka membeli biji keluak.
 - Mereka membeli kacang kedelai.

[LABELS_CHOICE]",0,0
"Mereka ingin melihat api biru.

select the most plausible effect:
 - Mereka pergi ke Ijen.
 - Mereka pergi ke Bromo.

[LABELS_CHOICE]",0,0
"Tsunami 2004 menghancurkan rumahnya.

select the most plausible cause:
 - Pada tahun 2004, ia tinggal di Jakarta.
 - Pada tahun 2004, ia tinggal di Aceh.

[LABELS_CHOICE]",0,1
"Jari kelingkingnya dilumuri tinta.

select the most plausible cause:
 - Ia baru selesai menyoblos pemilu.
 - Ia baru selesai menabung uang di bank.

[LABELS_CHOICE]",0,0
"Pria itu tidak percaya mitos Pantai Selatan.

select the most plausible cause:
 - Pria itu membawa tas putih.
 - Pria itu memakai baju hijau.

[LABELS_CHOICE]",1,1
"Ia berangkat bekerja menggunakan seragam berwarna coklat.

select the most plausible cause:
 - Ia adalah seorang karyawan swasta.
 - Ia adalah seorang PNS.

[LABELS_CHOICE]",0,1
"Ia memasak ketupat dan opor ayam.

select the most plausible cause:
 - Sebentar lagi akan Idul Fitri.
 - Sebentar lagi akan tahun baru.

[LABELS_CHOICE]",1,0
"Mereka menyanyikan lagu Indonesia Raya.

select the most plausible cause:
 - Mereka mengikuti upacara bendera.
 - Mereka berwisata ke museum.

[LABELS_CHOICE]",0,0
"Mereka masuk ke jalan tikus.

select the most plausible cause:
 - Jalanan hari ini sangat macet.
 - Mereka ingin membasmi tikus.

[LABELS_CHOICE]",1,0
"Mereka memasang bendera merah putih di rumah.

select the most plausible cause:
 - Saat ini bulan Januari.
 - Saat ini bulan Agustus.

[LABELS_CHOICE]",0,1
"Perempuan itu membawa mukena.

select the most plausible cause:
 - Perempuan itu akan pergi shalat.
 - Perempuan itu akan berulang tahun.

[LABELS_CHOICE]",1,0
"Mereka pergi ke Gunung Tangkuban Perahu.

select the most plausible cause:
 - Mereka ingin mengunjungi lokasi cerita Sangkuriang.
 - Mereka ingin mengunjungi lokasi cerita Timun Mas.

[LABELS_CHOICE]",0,0
"Ia ingin sarapan.

select the most plausible effect:
 - Ia membeli sate taican.
 - Ia membeli nasi uduk.

[LABELS_CHOICE]",0,1
"Pelayan menaruh mangkuk kecil berisi air dengan potongan limau.

select the most plausible effect:
 - ia mencuci tangan dengan air itu.
 - ia meminun air itu.

[LABELS_CHOICE]",0,0
"Mereka akan pergi ke Kota Tua siang ini.

select the most plausible effect:
 - Mereka membawa topi.
 - Mereka memakai mantel.

[LABELS_CHOICE]",1,0
"Mereka ingin belajar musik tradisional Indonesia.

select the most plausible effect:
 - Mereka belajar gamelan.
 - Mereka belajar biola.

[LABELS_CHOICE]",1,0
"Perempuan Jawa itu akan menikah.

select the most plausible effect:
 - Perempuan itu berlatih piano.
 - Perempuan itu membeli kebaya.

[LABELS_CHOICE]",0,1
"Adzan Magrib mulai dikumandangkan .

select the most plausible effect:
 - Saat ini sekitar pukul delapan malam.
 - Saat ini sekitar pukul enam sore.

[LABELS_CHOICE]",0,1
"Dari Jakarta, ia ingin ke Surabaya dengan cepat.

select the most plausible effect:
 - Ia membeli tiket kereta.
 - Ia membeli tiket pesawat.

[LABELS_CHOICE]",0,1
"Ia membeli tiket bus.

select the most plausible cause:
 - Dari Bekasi, ia ingin ke Semarang dengan murah.
 - Dari Palembang, ia akan ke Pontianak dengan cepat.

[LABELS_CHOICE]",0,0
"Jalanan becek akibar hujan.

select the most plausible effect:
 - Ia pergi menggunakan sandal jepit.
 - Ia pergi menggunakan sepatu boot.

[LABELS_CHOICE]",0,0
"Ia mencari oleh-oleh kain khas Indonesia.

select the most plausible effect:
 - Ia membeli kimono.
 - Ia membeli batik.

[LABELS_CHOICE]",0,1
"ia buang air besar.

select the most plausible cause:
 - perutnya mulas.
 - rumahnya kebanjiran.

[LABELS_CHOICE]",0,0
"Ia pergi ke salon untuk sulam alis.

select the most plausible cause:
 - Ia ingin belajar menyulam.
 - ia ingin terlihat lebih cantik.

[LABELS_CHOICE]",0,1
"Kakak kesal karena adik terus membeo.

select the most plausible cause:
 - Adik membawa burung beo.
 - Adik mengulang perkataan kakak.

[LABELS_CHOICE]",0,1
"Ia dibawa ke kantor polisi akibat mencuri televisi.

select the most plausible cause:
 - Ia tertangkap basah membawa televisi.
 - Ia membawa televisi dengan tangan merah.

[LABELS_CHOICE]",0,0
"ia memiliki banyak teman.

select the most plausible cause:
 - ia dikenal sebagai orang yang rendah hati.
 - ia dikenal sebagai orang yang tinggi hati.

[LABELS_CHOICE]",0,0
"Ia menyelesaikan konflik tersebut dengan kepala dingin.

select the most plausible effect:
 - Ia mengeringkan kepalanya yang basah.
 - Banyak orang mengapresiasi kesabaranya.

[LABELS_CHOICE]",0,1
"Ia melihat pedagang kaki lima di pinggir jalan.

select the most plausible effect:
 - Ia menelpon polisi untuk menangkap pedagang itu.
 - Ia menghampiri pedagang dan membeli makanan.

[LABELS_CHOICE]",1,1
"Rumahnya ditelan si jago merah.

select the most plausible effect:
 - Ia memanggil pemadam kebakaran.
 - Ia memanggil dukun pengusir setan.

[LABELS_CHOICE]",0,0
"kasus perceraian tersebut didiskusikan di meja hijau.

select the most plausible effect:
 - mereka membeli meja baru.
 - mereka membayar pengacara.

[LABELS_CHOICE]",1,1
"perempuan itu pulang kampung setelah berbadan dua.

select the most plausible effect:
 - banyak orang meminta bantuannya karena mampu bekerja cepat .
 - tetangganya mencibir perilaku perempuan itu.

[LABELS_CHOICE]",0,1
"Sepulang sekolah, anak itu dimarahi oleh ayahnya.

select the most plausible cause:
 - Dia lupa cium dahi ayah sebelum berangkat sekolah.
 - Dia lupa cium tangan ayah sebelum berangkat sekolah.

[LABELS_CHOICE]",0,1
"Laki-laki itu masuk rumah sakit karena kakinya tersayat pisau dan luka parah.

select the most plausible cause:
 - Dia kurang hati-hati saat ikut tarkam.
 - Dia kurang hati-hati saat main sabung ayam.

[LABELS_CHOICE]",0,1
"Pagi ini ada bus antarkota lewat di depan rumahku.

select the most plausible effect:
 - Anak-anak merubungi bus tersebut minta menumpang ke luar kota.
 - Anak-anak merubungi bus tersebut minta dimainkan lagu klakson.

[LABELS_CHOICE]",0,1
"Tetangga sebelah tiba-tiba kaya.

select the most plausible effect:
 - Teman-temannya mengira dia memelihara babi ngepet.
 - Teman-temannya mengira dia memelihara ayam kampus.

[LABELS_CHOICE]",0,0
"Laki-laki itu dianggap sebagai preman di kampung ini.

select the most plausible cause:
 - Laki-laki itu sering menagih uang keamanan.
 - Laki-laki itu sering menagih uang kebersihan.

[LABELS_CHOICE]",1,0
"Orang itu suka sekali membeli kretek.

select the most plausible effect:
 - Dia terkilir.
 - Dia terkena sakit paru-paru.

[LABELS_CHOICE]",0,1
"Dia dijuluki genderuwo di sekolah.

select the most plausible cause:
 - Dia bongsor.
 - Dia suka mengganggu teman-temannya.

[LABELS_CHOICE]",1,0
"Nenek telah lama bekerja sebagai tukang urut.

select the most plausible effect:
 - Nenek jadi sangat pandai memijat.
 - Nenek jadi sangat pandai berhitung.

[LABELS_CHOICE]",0,0
"Bibi kesulitan menggendong si adik bayi.

select the most plausible cause:
 - Bibir Bibi sobek.
 - Selendang Bibi sobek.

[LABELS_CHOICE]",1,1
"Gigi kakek patah saat makan nasi.

select the most plausible cause:
 - Ada kerikil yang tersembunyi di karung beras.
 - Ada udang yang tersembunyi di karung beras.

[LABELS_CHOICE]",0,0
"Perempuan itu sangat malas naik angkot.

select the most plausible cause:
 - Angkot terlalu sering mengetem.
 - Angkot terlalu sering mengebut.

[LABELS_CHOICE]",1,0
"Kolesterol pak haji naik parah.

select the most plausible cause:
 - Dia terlalu semangat merayakan idul adha.
 - Dia terlalu semangat merayakan tahun baru Islam.

[LABELS_CHOICE]",0,0
"Hari ini kami merayakan lebaran haji.

select the most plausible effect:
 - Kulkas kami penuh dengan daging.
 - Kulkas kami penuh dengan ketupat.

[LABELS_CHOICE]",0,0
"Kakinya diperban karena luka bakar.

select the most plausible cause:
 - Dia tidak sengaja terkena knalpot.
 - Dia jatuh ke atas kompor.

[LABELS_CHOICE]",1,0
"Adik menangis karena, setelah diperiksa, handphonenya diambil ayah.

select the most plausible cause:
 - Dia ketahuan banyak koleksi 3gp.
 - Dia ketahuan banyak koleksi mp3 bajakan.

[LABELS_CHOICE]",1,0
"Ia adalah anak yang paling pendek di kelas.

select the most plausible effect:
 - Saat upacara bendera, ia berdiri paling depan.
 - Saat upacara bendera, ia berdiri paling belakang.

[LABELS_CHOICE]",0,0
"Saat menyetir, Bapak terkena jebakan batman.

select the most plausible effect:
 - Dia rugi harus membayar uang pelicin.
 - Dia rugi harus membayar uang berobat.

[LABELS_CHOICE]",0,0
"Setelah melahirkan, ibu itu bingung karena dia tinggal di apartemen.

select the most plausible cause:
 - Dia takut anaknya takut ketinggian.
 - Dia ingin mengubur ari-ari anaknya.

[LABELS_CHOICE]",0,1
"Aku dan istriku sedang terjebak macet.

select the most plausible effect:
 - Dia mengeluh, ""Aku ingin mesin waktu."".
 - Dia mengeluh, ""Aku ingin pintu ke mana saja."".

[LABELS_CHOICE]",0,1
"Pelayan itu membawakan bejana berisi air dengan irisan jeruk nipis.

select the most plausible effect:
 - Aku menyegarkan dahaku dengan meminum air jeruk nipis.
 - Aku mencuci tanganku menggunakan kobokan itu.

[LABELS_CHOICE]",0,1
"Tanteku sedang butuh uang dengan cepat.

select the most plausible effect:
 - Ia membuka rekening bank.
 - Ia membuka akun pinjol.

[LABELS_CHOICE]",0,1
"Seorang ibu-ibu pemotor tidak berhelm, tanpa lampu sen, menabrak sebuah mobil.

select the most plausible effect:
 - Ibu itu mengomeli pengemudi mobil.
 - Ibu itu langsung meminta maaf dan bersedia mengganti rugi.

[LABELS_CHOICE]",0,0
"Dia mengikuti kompetisi penyampaian kuliah tujuh menit.

select the most plausible cause:
 - Dia mengikuti seleksi ketua rohis.
 - Dia mengikuti seleksi masuk mahasiswa.

[LABELS_CHOICE]",0,0
"Di musim penghujan ini, kampungku sedang mengadakan fogging.

select the most plausible cause:
 - Pemerintah ingin membasmi demam berdarah.
 - Pemerintah ingin membasmi malaria.

[LABELS_CHOICE]",0,0
"Seorang ahli nujum memperkirakan rumah sakit ini dihantui oleh suster ngesot.

select the most plausible cause:
 - Mata batinnya melihat ada noda darah di pintu ruang operasi.
 - Mata batinnya melihat ada noda darah terseret-seret di lantai.

[LABELS_CHOICE]",0,1
"Ayah gundah apakah ia harus membawa mobilnya ke tempat cuci sekarang.

select the most plausible cause:
 - Cuaca sedang terik menyengat.
 - Cuaca sedang mendung gelap.

[LABELS_CHOICE]",1,1
"Kakaknya tertangkap basah saat ujian.

select the most plausible cause:
 - Ia ketahuan ikut sebagai calo.
 - Ia ketahuan ikut sebagai joki.

[LABELS_CHOICE]",1,1
"Kakak mengikuti kompetisi olahraga gerak jalan.

select the most plausible effect:
 - Kakak mengenakan seragam sekolahnya.
 - Kakak mengenakan pakaian olahraganya.

[LABELS_CHOICE]",0,0
"Ibu takut sakit saat melahirkan.

select the most plausible effect:
 - Ibu memilih untuk melahirkan normal.
 - Ibu memilih untuk operasi sesar.

[LABELS_CHOICE]",0,1
"Seorang satpam sedang lapar saat berjaga.

select the most plausible effect:
 - Dia ke warteg membeli ikan salmon.
 - Dia ke warteg membeli ikan kembung.

[LABELS_CHOICE]",0,1
"Seorang tukang jamu digerebek oleh polisi.

select the most plausible cause:
 - Ia membuat jamu khusus dewasa.
 - Ia membuat miras oplosan.

[LABELS_CHOICE]",0,1
"Tarkam di daerah ini dilarang oleh polisi.

select the most plausible cause:
 - Polisi sedang menyelediki kasus korupsi penyelanggara kompetisi.
 - Tarkam sering berujung tawuran.

[LABELS_CHOICE]",1,1
"Ia terkenal sebagai mahasiswa yang kuliah pulang kuliah pulang.

select the most plausible effect:
 - Ia mendapatkan nilai yang buruk.
 - Ia tidak banyak teman di luar perkuliahan.

[LABELS_CHOICE]",0,1
"Ibu-ibu desa itu mengomel-omel setelah pulang dari restoran steak yang mahal ini.

select the most plausible cause:
 - Ia memesan steak well-done dan teksturnya terlalu keras.
 - Ia memesan steak rare tapi rasanya tidak enak.

[LABELS_CHOICE]",0,0
